bin1 bin2 count
2836 3085 16 4.5289856505276475e-14
2838 3085 19 8.641872660891718e-18
2839 3085 13 1.3325080637071613e-10
2840 3085 12 1.6466951190199021e-09
2842 3085 12 1.6466951190199021e-09
2843 3085 24 1.8872282395202314e-24
2844 3085 22 1.0076427589695906e-21
2845 3085 17 2.7668401490780442e-15
2847 3085 17 2.7668401490780442e-15
2850 3114 19 8.641872660891718e-18
2852 3085 18 1.5912572494057382e-16
2853 3085 14 9.980596534540136e-12
2853 4916 17 2.7668401490780442e-15
2854 3085 20 4.444128361288131e-19
2855 3085 17 2.7668401490780442e-15
2860 3085 12 1.6466951190199021e-09
2861 3085 13 1.3325080637071613e-10
2862 3575 26 2.9622739002944275e-27
2868 3085 15 6.954888733999364e-13
2872 3387 15 6.954888733999364e-13
2874 3085 13 1.3325080637071613e-10
2879 4816 20 4.444128361288131e-19
2879 4817 20 4.444128361288131e-19
2907 3085 12 1.6466951190199021e-09
2950 3580 23 4.4619293337470636e-23
2951 3580 47 2.508551986961467e-60
2974 4532 13 1.3325080637071613e-10
2982 3550 12 1.6466951190199021e-09
3006 4345 12 1.6466951190199021e-09
3024 3305 16 4.5289856505276475e-14
3033 4614 20 4.444128361288131e-19
3052 4535 14 9.980596534540136e-12
3078 4965 12 1.6466951190199021e-09
3085 3331 22 1.0076427589695906e-21
3085 3332 13 1.3325080637071613e-10
3085 3333 14 9.980596534540136e-12
3085 3334 14 9.980596534540136e-12
3085 3335 13 1.3325080637071613e-10
3085 3347 13 1.3325080637071613e-10
3085 3575 36 2.9025671999980604e-42
3085 3576 49 9.284862812892897e-64
3085 3577 31 1.440890895053508e-34
3085 3578 18 1.5912572494057382e-16
3085 3579 27 1.1026890313414052e-28
3085 3580 30 4.504335469126075e-33
3085 3581 19 8.641872660891718e-18
3085 3582 16 4.5289856505276475e-14
3085 3583 15 6.954888733999364e-13
3085 3584 25 7.63768446871756e-26
3085 3585 17 2.7668401490780442e-15
3085 3586 24 1.8872282395202314e-24
3085 3587 25 7.63768446871756e-26
3085 3588 21 2.169497120049547e-20
3085 3590 21 2.169497120049547e-20
3085 3591 16 4.5289856505276475e-14
3085 3592 15 6.954888733999364e-13
3085 3593 18 1.5912572494057382e-16
3085 3596 25 7.63768446871756e-26
3085 3597 19 8.641872660891718e-18
3085 3599 15 6.954888733999364e-13
3085 3601 13 1.3325080637071613e-10
3085 3602 15 6.954888733999364e-13
3085 3604 18 1.5912572494057382e-16
3085 3606 16 4.5289856505276475e-14
3085 3607 23 4.4619293337470636e-23
3085 3608 13 1.3325080637071613e-10
3085 3610 13 1.3325080637071613e-10
3085 3611 17 2.7668401490780442e-15
3085 3612 13 1.3325080637071613e-10
3085 3615 12 1.6466951190199021e-09
3085 3617 13 1.3325080637071613e-10
3085 3618 15 6.954888733999364e-13
3085 3625 12 1.6466951190199021e-09
3085 3627 15 6.954888733999364e-13
3085 3634 14 9.980596534540136e-12
3085 3671 12 1.6466951190199021e-09
3085 3685 56 4.3619133513324144e-76
3085 3829 21 2.169497120049547e-20
3085 3831 12 1.6466951190199021e-09
3085 3832 12 1.6466951190199021e-09
3085 3834 20 4.444128361288131e-19
3085 3835 25 7.63768446871756e-26
3085 3836 22 1.0076427589695906e-21
3085 3837 21 2.169497120049547e-20
3085 3838 22 1.0076427589695906e-21
3085 3839 26 2.9622739002944275e-27
3085 3840 24 1.8872282395202314e-24
3085 3841 24 1.8872282395202314e-24
3085 3842 18 1.5912572494057382e-16
3085 3843 17 2.7668401490780442e-15
3085 3844 33 1.328242061732228e-37
3085 3845 23 4.4619293337470636e-23
3085 3846 26 2.9622739002944275e-27
3085 3847 24 1.8872282395202314e-24
3085 3848 52 5.535598306473765e-69
3085 3849 52 5.535598306473765e-69
3085 3850 54 1.6238610015836013e-72
3085 3851 13 1.3325080637071613e-10
3085 3852 18 1.5912572494057382e-16
3085 3853 16 4.5289856505276475e-14
3085 3855 15 6.954888733999364e-13
3085 3856 13 1.3325080637071613e-10
3085 3867 13 1.3325080637071613e-10
3085 4067 13 1.3325080637071613e-10
3085 4068 27 1.1026890313414052e-28
3085 4069 29 1.3580794619801598e-31
3085 4070 21 2.169497120049547e-20
3085 4071 17 2.7668401490780442e-15
3085 4072 14 9.980596534540136e-12
3085 4073 20 4.444128361288131e-19
3085 4074 19 8.641872660891718e-18
3085 4075 26 2.9622739002944275e-27
3085 4076 15 6.954888733999364e-13
3085 4077 23 4.4619293337470636e-23
3085 4078 24 1.8872282395202314e-24
3085 4079 16 4.5289856505276475e-14
3085 4081 12 1.6466951190199021e-09
3085 4082 18 1.5912572494057382e-16
3085 4083 15 6.954888733999364e-13
3085 4084 21 2.169497120049547e-20
3085 4085 19 8.641872660891718e-18
3085 4086 14 9.980596534540136e-12
3085 4087 23 4.4619293337470636e-23
3085 4088 15 6.954888733999364e-13
3085 4090 20 4.444128361288131e-19
3085 4091 22 1.0076427589695906e-21
3085 4092 20 4.444128361288131e-19
3085 4093 20 4.444128361288131e-19
3085 4094 16 4.5289856505276475e-14
3085 4095 15 6.954888733999364e-13
3085 4096 13 1.3325080637071613e-10
3085 4097 15 6.954888733999364e-13
3085 4099 20 4.444128361288131e-19
3085 4101 16 4.5289856505276475e-14
3085 4102 12 1.6466951190199021e-09
3085 4104 12 1.6466951190199021e-09
3085 4105 17 2.7668401490780442e-15
3085 4106 17 2.7668401490780442e-15
3085 4107 13 1.3325080637071613e-10
3085 4108 12 1.6466951190199021e-09
3085 4109 15 6.954888733999364e-13
3085 4112 19 8.641872660891718e-18
3085 4116 15 6.954888733999364e-13
3085 4117 15 6.954888733999364e-13
3085 4124 17 2.7668401490780442e-15
3085 4133 14 9.980596534540136e-12
3085 4134 13 1.3325080637071613e-10
3085 4138 13 1.3325080637071613e-10
3085 4260 303 0.0
3085 4276 28 3.944905130078284e-30
3085 4277 30 4.504335469126075e-33
3085 4278 17 2.7668401490780442e-15
3085 4279 24 1.8872282395202314e-24
3085 4280 19 8.641872660891718e-18
3085 4281 22 1.0076427589695906e-21
3085 4282 26 2.9622739002944275e-27
3085 4283 22 1.0076427589695906e-21
3085 4284 21 2.169497120049547e-20
3085 4285 15 6.954888733999364e-13
3085 4286 16 4.5289856505276475e-14
3085 4287 13 1.3325080637071613e-10
3085 4288 18 1.5912572494057382e-16
3085 4289 22 1.0076427589695906e-21
3085 4290 17 2.7668401490780442e-15
3085 4292 13 1.3325080637071613e-10
3085 4293 22 1.0076427589695906e-21
3085 4295 14 9.980596534540136e-12
3085 4299 12 1.6466951190199021e-09
3085 4301 14 9.980596534540136e-12
3085 4302 14 9.980596534540136e-12
3085 4320 12 1.6466951190199021e-09
3085 4323 13 1.3325080637071613e-10
3085 4327 12 1.6466951190199021e-09
3085 4473 39 4.804317931183117e-47
3085 4474 31 1.440890895053508e-34
3085 4475 23 4.4619293337470636e-23
3085 4476 33 1.328242061732228e-37
3085 4477 27 1.1026890313414052e-28
3085 4478 26 2.9622739002944275e-27
3085 4479 15 6.954888733999364e-13
3085 4485 12 1.6466951190199021e-09
3085 4486 14 9.980596534540136e-12
3085 4489 14 9.980596534540136e-12
3085 4492 18 1.5912572494057382e-16
3085 4495 15 6.954888733999364e-13
3085 4496 16 4.5289856505276475e-14
3085 4497 14 9.980596534540136e-12
3085 4498 16 4.5289856505276475e-14
3085 4499 23 4.4619293337470636e-23
3085 4500 15 6.954888733999364e-13
3085 4501 14 9.980596534540136e-12
3085 4502 17 2.7668401490780442e-15
3085 4503 20 4.444128361288131e-19
3085 4507 13 1.3325080637071613e-10
3085 4510 13 1.3325080637071613e-10
3085 4511 12 1.6466951190199021e-09
3085 4515 15 6.954888733999364e-13
3085 4516 16 4.5289856505276475e-14
3085 4522 17 2.7668401490780442e-15
3085 4536 13 1.3325080637071613e-10
3085 4547 16 4.5289856505276475e-14
3085 4665 80 1.3608810164699379e-121
3085 4683 12 1.6466951190199021e-09
3085 4689 13 1.3325080637071613e-10
3085 4866 16 4.5289856505276475e-14
3085 4907 13 1.3325080637071613e-10
3085 4978 15 6.954888733999364e-13
3085 4980 16 4.5289856505276475e-14
3085 4981 21 2.169497120049547e-20
3085 4986 12 1.6466951190199021e-09
3085 4987 12 1.6466951190199021e-09
3085 4988 15 6.954888733999364e-13
3085 4989 17 2.7668401490780442e-15
3085 4990 14 9.980596534540136e-12
3085 4991 17 2.7668401490780442e-15
3085 5035 14 9.980596534540136e-12
3085 5037 12 1.6466951190199021e-09
3089 4334 16 4.5289856505276475e-14
3112 3620 15 6.954888733999364e-13
3138 4336 18 1.5912572494057382e-16
3144 4116 22 1.0076427589695906e-21
3144 4891 17 2.7668401490780442e-15
3144 4892 47 2.508551986961467e-60
3144 4893 13 1.3325080637071613e-10
3155 4403 15 6.954888733999364e-13
3157 3463 13 1.3325080637071613e-10
3163 3711 18 1.5912572494057382e-16
3166 3941 12 1.6466951190199021e-09
3204 3708 22 1.0076427589695906e-21
3234 4112 22 1.0076427589695906e-21
3234 4113 65 1.3322915149480355e-92
3234 4180 15 6.954888733999364e-13
3246 3623 12 1.6466951190199021e-09
3246 3678 31 1.440890895053508e-34
3246 4132 23 4.4619293337470636e-23
3267 4009 15 6.954888733999364e-13
3267 5098 22 1.0076427589695906e-21
3271 3593 12 1.6466951190199021e-09
3287 3466 16 4.5289856505276475e-14
3297 4547 144 0.0
3308 4913 36 2.9025671999980604e-42
3323 4963 16 4.5289856505276475e-14
3323 4964 39 4.804317931183117e-47
3323 4965 28 3.944905130078284e-30
3341 4569 33 1.328242061732228e-37
3347 3654 20 4.444128361288131e-19
3357 4224 12 1.6466951190199021e-09
3382 3721 22 1.0076427589695906e-21
3404 5134 28 3.944905130078284e-30
3419 5182 18 1.5912572494057382e-16
3545 3779 48 4.8849083899043e-62
3549 5260 21 2.169497120049547e-20
3565 4387 12 1.6466951190199021e-09
3602 3885 16 4.5289856505276475e-14
3625 4523 12 1.6466951190199021e-09
3639 3956 12 1.6466951190199021e-09
3685 4260 307 0.0
3703 4999 25 7.63768446871756e-26
3720 4679 18 1.5912572494057382e-16
3757 4517 13 1.3325080637071613e-10
3766 4387 24 1.8872282395202314e-24
3908 4819 12 1.6466951190199021e-09
3919 4439 17 2.7668401490780442e-15
3943 4331 15 6.954888733999364e-13
3957 4265 14 9.980596534540136e-12
3980 4190 19 8.641872660891718e-18
4037 4950 12 1.6466951190199021e-09
4070 4837 19 8.641872660891718e-18
4130 5146 14 9.980596534540136e-12
4134 4519 17 2.7668401490780442e-15
4253 4748 15 6.954888733999364e-13
4260 4665 13 1.3325080637071613e-10
4276 4665 25 7.63768446871756e-26
4276 4666 27 1.1026890313414052e-28
4276 4667 17 2.7668401490780442e-15
4276 4848 18 1.5912572494057382e-16
4276 4849 27 1.1026890313414052e-28
4299 4714 14 9.980596534540136e-12
4304 4557 19 8.641872660891718e-18
4311 5188 13 1.3325080637071613e-10
4314 4561 21 2.169497120049547e-20
4354 4628 15 6.954888733999364e-13
4370 4928 19 8.641872660891718e-18
4384 4476 12 1.6466951190199021e-09
4384 5009 13 1.3325080637071613e-10
4444 5172 22 1.0076427589695906e-21
4490 4961 22 1.0076427589695906e-21
4535 4910 12 1.6466951190199021e-09
4535 4911 31 1.440890895053508e-34
4547 4806 18 1.5912572494057382e-16
4918 5219 14 9.980596534540136e-12
4935 4985 20 4.444128361288131e-19
